RegionID,SizeRank,State,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025
28,42,Maine,177848.6444,178030.2194,178304.3205,178963.6258,179776.3651,180752.4181,181812.6273,182788.3746,183836.7777,184957.826,185937.5937,186716.9489,187220.3322,187786.4451,188050.5625,188527.9721,189238.8875,190410.2995,191322.4315,192070.5722,192816.056,193780.1337,194993.1386,196300.1736,197391.7519,198315.807,199200.555,200456.0502,201808.4908,203357.7723,204788.2312,206105.547,207002.3282,207792.7162,208598.5733,209503.0884,210443.3785,211236.4994,212421.2102,213825.1777,215374.8619,216698.1326,218197.6042,219843.5938,221209.992,221925.7557,222390.553,222962.4061,223531.8467,224107.3601,224887.5979,225764.7216,226327.2216,226798.8745,227478.6667,228645.0625,229675.2176,230910.4486,232306.7729,233702.7854,235179.3195,236744.216,238845.7086,241025.4045,242866.6349,244405.3465,246236.1789,249212.3769,253568.1081,258675.6878,264151.4614,269503.323,274469.5456,279275.2629,283898.775,288969.5863,294766.2853,301421.6095,307635.8107,311486.4794,312916.0191,313223.5848,314524.041,316628.0923,320614.2224,326181.0491,333399.1509,341193.5266,348292.8715,353905.3891,356320.2886,355654.8012,353289.8393,351296.1032,350349.1874,350455.6818,350878.4849,351866.6423,353592.2461,356870.8036,360905.5459,365267.1357,368827.7299,372064.6182,374938.967,377352.3446,378931.7541,379753.5376,380063.0981,380996.034,383052.4315,385839.1552,388016.0713,388786.2251,388956.5963,389449.2184,390413.5507,391544.7666,392034.4005,392636.1611,393074.0327,393890.1422
50,43,Rhode Island,223425.2715,223976.3077,224716.9315,225601.8276,226252.4044,226799.8996,227659.1564,228757.4286,230090.0111,231432.6907,232928.8095,234448.8867,235985.2785,237193.5846,238054.2573,238874.3324,239999.0901,241406.3484,242699.5404,243735.213,244924.5087,246088.3184,247642.4915,249241.316,250960.0358,252544.46,254156.6463,256104.5844,258087.1654,259903.7796,261304.4608,262372.251,263521.5304,264744.6724,266408.9817,268145.7871,269788.8142,271048.4761,272660.0651,274496.7836,276465.8835,277923.9214,279491.5782,281003.987,282339.5509,282955.2183,283185.1929,283318.4289,283517.8349,284099.4954,284917.1972,286066.0782,286893.6642,287644.3535,288178.73,288711.7072,289302.3861,290149.6743,291659.2656,293307.3026,295627.9317,298015.4561,300673.953,302926.0286,303924.5415,304021.9365,304120.9852,305671.0266,308963.976,313539.1518,318993.6293,324754.6931,330134.4748,335751.0246,341588.6368,348011.7989,354501.4552,360591.471,364952.2533,367069.6505,367397.9699,367478.544,368359.3011,370052.2874,373951.294,379879.0867,387648.2157,395272.0936,402018.7446,407511.4348,410243.2138,409886.7253,407660.9096,406231.1794,406002.1441,406193.5197,405687.2912,405708.5975,406957.7839,410226.503,414431.7373,418939.0265,423212.1269,426976.8561,430002.9915,432542.7461,434501.2522,436510.6546,437785.2667,439319.3385,441952.5536,445836.6767,449968.471,453006.0387,455733.7818,458472.7321,461258.5544,463696.3942,465631.5282,467587.074,468992.1836,470369.2029
35,44,Montana,205013.1952,205893.8812,206845.8241,208152.2765,209598.6572,211072.4831,212422.3188,213792.1525,215199.4885,216617.3203,217952.9887,219227.6264,220450.345,221561.1406,222235.76,222663.2829,222959.9494,223364.0607,223699.1552,223877.3172,224027.6499,224276.995,225024.554,226134.872,227237.5262,228351.3571,229397.9844,230811.9826,232118.9077,233502.4633,234717.9046,236047.9027,237079.6011,238069.4015,238940.8733,239999.6135,241039.2648,242065.5452,243400.7758,244799.3558,246297.3012,247546.9821,248986.0368,250286.3262,251486.7945,252336.3206,253177.5136,253833.7297,254559.6222,255394.3395,256692.9129,258144.9977,259436.6746,260569.2731,261694.0346,263168.8244,264409.1234,265552.4066,266732.6134,268091.6235,269895.6461,271965.1121,274627.1247,277061.578,278572.694,279182.366,280033.1309,282186.2565,286085.917,290834.4157,296638.2245,302912.9909,309359.639,316159.0094,323683.2251,332218.8711,341863.0604,351546.7904,360254.3914,367264.9619,372553.8947,377475.622,382534.3587,388101.6005,395214.244,402984.7628,412273.238,422082.363,431232.2382,438382.9655,440799.7893,439412.1564,435240.6406,431665.5141,428815.1736,426313.64,422441.5484,418689.451,416664.9326,418136.8594,421751.1869,425880.0997,429252.4629,431815.205,433672.5681,434764.3946,435108.8571,434955.9044,435428.8853,437327.1426,439947.1589,442302.1923,443145.6489,443123.6505,442987.1275,443941.0743,445657.019,447679.1799,449005.0862,450354.4376,451554.4611,452836.5825
13,45,Delaware,225192.1629,226305.047,227478.7539,228393.0384,228945.3599,229608.1694,230530.8357,231741.0087,232897.1264,233769.3889,234275.9495,234814.1775,235811.2803,236915.4795,237689.6542,238539.3975,239414.0377,240661.5205,241545.1361,242448.9046,243060.3259,243975.4981,244783.3153,245899.7241,247072.7134,248525.7892,249828.0421,250725.3556,250973.2644,250998.8885,250821.855,251064.2222,251666.0038,252504.4209,252951.788,253320.271,253753.0311,254557.7228,255644.7574,256773.4217,257764.4988,258288.6318,258497.3665,258513.1763,258824.4101,259164.9438,259674.086,260213.3608,261214.0244,262625.0162,264056.5301,265331.6637,265859.0098,265880.0108,265629.0772,265618.1132,265432.7439,265231.3955,265391.6591,266156.1206,267306.4928,268618.8977,270015.1239,271073.5953,271222.605,271049.6044,271476.7991,273095.9664,275927.1786,279598.2451,284242.1941,289562.3568,294796.3201,299955.8574,304225.2971,308354.5097,312438.3762,316959.102,320542.9531,322543.9356,322865.1978,323481.2184,325111.4339,327875.2265,331960.7733,336835.4673,342555.4768,348225.2732,353107.8721,356830.6335,358177.2988,358195.7384,357062.092,356559.6735,356251.4171,356562.9157,356955.9167,357706.2533,358873.4105,360344.1929,362036.064,363898.8192,365724.0205,367490.9094,369311.6037,370746.2668,372322.1861,373348.8131,373782.8162,373658.6223,374322.9041,375903.6736,377300.4578,377564.3558,377160.7992,377260.4305,377884.3189,379186.4186,380593.1609,382026.4,383038.36,383514.6784
52,46,South Dakota,163194.963,164036.8507,164824.2432,165639.3212,166412.725,167268.7012,167948.4089,168750.2471,169628.1847,170612.6967,171278.2233,172038.5193,172800.7217,173646.2946,174084.9021,174419.0837,174790.7002,175319.3034,175794.154,176204.6067,176740.2813,177340.5877,177982.8501,178598.729,179168.4933,179763.4436,180398.3582,181281.4857,182188.9775,182982.9772,183571.7369,184028.4571,184627.2808,185385.1847,186382.4014,187249.7622,187955.5488,188493.1198,189306.3272,190122.4176,191024.0223,191528.4594,192291.799,192936.4297,193666.355,194023.9133,194583.3161,195298.5321,196222.943,197286.6771,198479.0235,199615.0907,200497.0686,201232.9459,201832.0113,202406.7926,202918.2143,203821.8292,204938.5977,206216.1449,207177.1834,207993.2606,208977.9467,210156.4946,211199.548,211923.9442,212886.3917,214326.067,216696.125,219200.5206,221987.4746,224396.8597,226630.3118,229069.0726,231713.5355,234860.4723,238641.675,242882.9318,247075.337,250134.3262,251990.6643,253509.9715,255655.6538,258654.1409,262764.7395,267315.3626,272445.107,277509.7871,282111.3591,285875.1376,287915.4218,288328.6483,287535.9597,287180.4428,287141.0846,287243.011,286868.8383,286361.5618,286774.1767,287923.6223,289419.562,290479.2191,290818.9848,290983.1544,290814.016,290550.1237,290418.7984,290034.7418,290243.4852,291178.0201,293179.4758,295112.7241,296252.9287,296536.7476,296482.2221,296716.3612,297478.179,298577.7506,299480.8728,300455.9589,301421.6173,302465.4666
37,47,North Dakota,209966.4368,211369.7132,212765.0069,214465.1125,216281.0538,217867.8088,219021.3353,219987.3108,220724.2231,221600.4024,222265.1221,223396.7802,224099.3046,224558.9645,224046.8923,223459.24,222944.7237,222832.525,222477.9108,221565.1992,220536.5189,219745.5376,219389.3928,219228.305,219016.6751,219046.5289,219023.953,219209.3936,219237.0043,219268.4501,219230.7856,218880.2612,218381.856,217753.71,217194.2242,216575.7235,216061.685,215719.7647,215837.7713,215825.8772,215693.821,215017.1569,214598.8031,214134.1164,213951.7088,213534.8682,213231.667,212902.5223,212961.0166,213560.0273,214459.1019,215222.2037,215854.0429,216752.5904,217725.235,218431.2377,218689.9683,219107.3357,219762.6046,220592.6917,220932.568,221160.7675,221417.8616,222096.9279,222547.6093,222823.7509,223122.9053,223877.8671,225499.0123,226676.6207,227635.3803,227907.1286,228325.6192,228864.5041,229322.5273,230207.6443,231746.1459,233964.6021,236077.1315,237490.157,238016.9011,238480.385,239244.805,240585.5339,242634.3844,244452.5729,246319.3465,248348.4466,250544.9472,252865.6688,254030.9752,254588.482,254221.0615,254307.2428,254593.8624,254651.7751,253750.2996,252464.5376,251901.3987,252418.0123,253468.165,254629.0682,255126.9619,255385.2928,254834.0217,253941.5052,252846.0027,251511.565,250807.1553,250917.0314,252308.9556,254135.9586,255617.6067,256792.0107,257770.2576,258642.8652,259404.1,260312.0829,261433.6901,262739.6524,264125.8845,265401.5137
3,48,Alaska,268081.7706,268669.2319,268867.3859,269438.0726,270315.7382,271250.3856,272300.8041,273483.4803,275313.762,276739.8547,277827.9087,278284.5742,278502.1129,278539.0917,278149.6052,278295.5206,278734.1232,279368.5473,279518.1174,279299.544,279536.988,279898.3021,280530.8976,280934.1142,281143.6732,280913.4977,280354.3929,280176.1951,280168.9192,280374.7424,280575.0406,281068.2922,281972.9322,282990.2667,283983.933,284404.6143,284720.5043,284926.1867,285421.4951,285822.2492,285970.1503,285609.3681,285525.6788,285562.3797,286193.0455,286351.7285,286415.4633,286051.0161,287897.1799,291664.1325,,300266.1301,302418.6641,303912.0156,305028.3746,306079.7509,307144.4806,308277.8183,309770.682,311234.4459,312482.0128,313276.9258,313725.078,313782.0413,312993.6409,311887.9328,311318.7696,312189.6174,314069.591,316040.1942,317954.6262,319577.3699,320641.5104,321216.4412,321466.0352,322366.0797,324356.0096,327072.3227,330981.4827,334473.5234,337638.2366,339772.9724,341230.8188,342908.2721,344203.8959,345219.6727,346603.2255,348883.3139,352250.5788,355278.802,357328.7398,358274.8108,357827.5853,357051.1516,356136.6948,355515.7186,354626.5239,353934.8382,353545.3391,353748.2102,354434.9926,356069.8275,357549.8245,358880.4335,359098.0922,358669.8784,357724.6482,356810.3808,357022.7901,357999.3942,359541.0915,360644.6097,361530.5126,362091.0692,362272.1893,362355.5893,362906.3519,364128.8463,365370.1735,366825.2421,367991.7957,368985.2819
12,49,District of Columbia,473276.3734,474539.6037,475092.9576,476378.8891,477642.7969,479889.2225,482989.0147,486565.1485,490603.5986,494601.2694,498506.0831,501493.3189,503369.026,505017.309,506134.9025,507158.6164,507836.5878,508627.0542,509373.6459,510323.4574,511221.3451,513015.5324,516150.2228,520117.1766,523007.0025,524733.8785,525758.3124,527576.9879,528781.6354,530533.0303,532205.2581,533677.5808,534959.6445,535735.0316,536984.8688,539078.1837,543118.9962,547921.2808,552864.6849,556105.5871,558998.8557,560396.7567,561856.4981,562789.7977,564155.0439,565514.132,567598.6942,569034.9405,570180.8712,570423.8285,572060.4837,574313.5533,575855.4205,575914.2334,575593.9471,575632.6551,575909.337,576433.5192,577581.9686,579083.7437,581706.3241,585308.483,590117.5899,594854.8461,597560.9614,598043.8074,598242.157,600353.1285,604687.4329,609150.5015,613847.6597,617706.4331,620471.4004,622809.5,626116.0538,630521.1544,635853.9392,640921.5362,643342.0252,642439.1816,639290.6519,637186.298,636134.7944,635357.3652,636265.8606,640540.1027,648822.4276,656546.1914,661226.3323,661485.1719,657730.451,651254.4085,643011.2612,636957.8418,632454.4197,629374.0781,626441.6439,624356.4271,622562.5689,621329.8958,620467.9205,620900.8031,622247.9027,623761.2388,624314.063,623452.1007,621130.6144,618450.9974,615742.2284,614786.5753,615012.0285,615546.3318,614711.3642,611615.5459,608552.5969,605818.1285,605653.3188,605557.8225,605114.6213,604473.1654,603309.8214,602547.8992
58,50,Vermont,218445.3718,218916.3247,219516.3716,220280.9445,221120.3921,221928.3777,222660.7963,223184.7554,223706.0285,224195.6116,224235.9647,224231.392,224121.1401,223997.2947,223361.4621,222986.6777,223241.417,224212.3149,224995.296,225511.3151,225828.8046,226259.7484,227022.7278,228151.2367,229488.094,230514.7889,231509.3871,232667.6988,233861.8299,234894.9427,235754.8002,236604.6122,237410.1834,238257.9808,239256.2941,240188.3744,241043.8206,241856.3572,242952.1386,243851.191,244444.8653,244540.6488,245277.1198,246398.5226,247709.7641,248236.727,248466.5607,248627.5902,248879.0445,249196.7115,249638.8806,250106.7493,250372.2999,250590.6853,251128.9022,251874.902,252622.5427,253548.1663,254868.8709,256496.462,257929.6107,259042.9168,259978.6276,260948.0968,261786.7214,262376.7938,263260.2744,265268.2438,268963.1212,272886.7588,276563.0442,280142.6164,283935.4597,288158.9918,291790.6926,295425.4021,300238.9972,306472.6637,313644.0735,318222.4076,320343.043,320595.0024,321888.4734,324009.8912,327988.5223,332715.0578,338263.1027,344146.785,349585.5507,354427.91,356832.4901,356878.2723,355441.5029,354292.9894,353941.7255,353776.6741,354937.1801,355960.0503,358099.755,360275.9947,363511.745,366182.1257,367970.2771,370454.8358,373097.4289,374948.1452,375572.8143,374970.6182,374254.6574,373781.4237,374917.2925,377356.2247,379514.583,380884.7616,380553.3198,380147.0385,379367.027,378972.5515,377615.7131,376358.9061,375023.8396,373947.1866
62,51,Wyoming,215105.6089,216575.0715,218060.8718,219446.9539,220614.2991,221699.2727,223110.3835,224680.6742,226296.1066,227509.448,228339.0498,228722.5132,229077.7248,229552.3931,229903.8648,229970.938,229950.5663,230028.4883,229899.3284,229491.9772,228887.1089,228626.5269,228696.6268,229102.1473,229456.1594,229583.5184,229582.9631,229822.3389,230061.2536,230299.8861,230320.168,230340.018,230425.7299,230691.1947,231085.7348,231582.7556,231989.3573,232196.9121,232553.8678,232709.5582,232971.2634,232898.7736,233452.1564,234204.0618,235337.6798,236072.4352,236692.9701,237086.7887,237609.6875,238428.2811,239673.1542,241110.5057,242358.9549,243734.3633,245084.5301,246709.762,247899.2323,249192.1343,250540.7592,252251.4934,253461.866,254393.7583,255269.4957,256515.8927,257616.7685,258468.9064,259381.5152,260856.595,263023.8784,265378.4336,268079.1695,270563.6751,272942.4646,275296.1313,278002.2599,280969.9756,283752.3524,286154.4567,288314.8571,290265.693,291973.3143,294020.3221,296581.1619,299412.1234,302714.1146,305817.7632,309477.7521,312852.1342,316158.0163,319455.0771,321856.6776,323049.7728,322942.5662,323281.7379,323977.8678,324450.2471,324103.191,323572.8135,323630.212,324552.1958,326247.3034,328258.0968,329911.9199,331534.1486,332848.399,334107.6303,334506.9982,334156.6293,333642.1211,333891.25,335089.23,336661.1164,337984.1483,338719.4211,339223.6272,340594.3026,342842.4122,345556.8738,347761.8833,350009.7058,351963.0131,353826.4867
